GROUP,VOLT_FLAG,SURVEY_ID,SCORE,LTR_COMMENT,PRIMARY_REASON,MONTH,CONNECTION_TIME,SALES_PERSON_SAT,SALES_FRIENDLY_SAT,COMMINICATION_SAT,FIRST_BILL_SAT,AGENT_KNOWLEDGE,VOLT_FLAG_BINARY,TREATMENT_BINARY,LTR_COMMENT_CLEAN,SENTIMENT_SCORE,SENTIMENT_MAGNITUDE,topics_assigned,substantive_topics,num_topics_assigned
pilot,,358268688,0,"Your customer service is awful and you really need to ditch the overseas call centers. Kindness and understanding in the voice go a long way. You can feel the contempt in operator voices (sniggering and laughing when you say you cannot understnd what they are saying - feels intentional) and cannot quite get all of the words due to very strong accents. Your only saving grace is the physical connection and stability of that. Thankfully, because connection quality is good I rarely (if ever - Thank Goodness) have to contact your call centers. Would not touch with a barge pole otherwise. Take a look at Now Broadband whos operators are absolutely marvellous. Lessons learned or brushed under the carpet? Haha","Customer Service,General,Reliability GeneralUK Legacy",2023-05-01,1,9,0,1,2,1,0,1,"Your customer service is awful and you really need to ditch the overseas call centers. Kindness and understanding in the voice go a long way. You can feel the contempt in operator voices (sniggering and laughing when you say you cannot understnd what they are saying - feels intentional) and cannot quite get all of the words due to very strong accents. Your only saving grace is the physical connection and stability of that. Thankfully, because connection quality is good I rarely (if ever - Thank Goodness) have to contact your call centers. Would not touch with a barge pole otherwise. Take a look at Now Broadband whos operators are absolutely marvellous. Lessons learned or brushed under the carpet? Haha",0.0,4.5,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,,358883009,1,"Was good my WiFi would be delivered between 7AM -7PM. Stayed in the house all day, working from home with no wifi. Delivery never showed up - day wasted. Customer service received was polite but totally ineffective and unhelpful","Alert,Customer Service,General,Internet,Internet Service,UK Legacy",2023-05-01,5,0,1,5,5,5,0,1,"Was good my WiFi would be delivered between 7AM -7PM. Stayed in the house all day, working from home with no wifi. Delivery never showed up - day wasted. Customer service received was polite but totally ineffective and unhelpful",-0.20000000298023224,2.299999952316284,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,358405588,10,Everything sorted easily,"Brand,General,Pricing",2023-05-01,10,10,10,10,10,10,0,1,Everything sorted easily,0.8999999761581421,0.8999999761581421,['11_agent_helpful_start_polite'],['Sales Agent Performance and Process'],1
pilot,,358869291,7,We have no experience yet. Installation on June 3rd,,2023-05-01,8,5,9,5,9,5,0,1,We have no experience yet. Installation on June 3rd,-0.20000000298023224,0.5,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
pilot,,358600078,10,,,2023-05-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,358684695,10,,,2023-05-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,358679375,8,Good service at a reasonable price,"General,Pricing,UK Legacy",2023-05-01,9,7,7,9,9,8,0,1,Good service at a reasonable price,0.8999999761581421,0.8999999761581421,['9_price_reasonable_good_prices'],['Pricing and Value Proposition'],1
pilot,yes,358752118,8,,,2023-05-01,8,8,8,8,8,8,1,1,,,,[],[],0
pilot,yes,359295832,10,,,2023-05-01,10,10,,10,10,10,1,1,,,,[],[],0
pilot,,359219655,8,,,2023-05-01,8,8,8,10,10,8,0,1,,,,[],[],0
pilot,yes,359365994,10,"The advisor explained everything to me clearly and in detail.He was helpful,patient and friendly which made me comfortable.","Customer Service,General,UK Legacy",2023-05-01,10,7,10,10,10,8,1,1,"The advisor explained everything to me clearly and in detail.He was helpful,patient and friendly which made me comfortable.",0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,,359519424,10,,,2023-05-01,9,9,8,9,9,7,0,1,,,,[],[],0
pilot,,359391654,7,"because we were introduced back to company,having been with you before by a friend but couldn't find out about the offer £50 off etc until very end conversation",,2023-05-01,6,6,6,,6,5,0,1,"because we were introduced back to company,having been with you before by a friend but couldn't find out about the offer £50 off etc until very end conversation",-0.20000000298023224,0.20000000298023224,['5_phone_50_internet_number'],['Phone Support and Account Management'],1
pilot,,359561245,8,,,2023-05-01,8,8,8,8,8,8,0,1,,,,[],[],0
pilot,,359210169,10,Dealt with quickly and the guys who came to set up the tv/hub were very good.,"Equipment,Internet Service,UK Legacy",2023-05-01,10,10,10,10,10,10,0,1,Dealt with quickly and the guys who came to set up the tv/hub were very good.,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,359201255,9,I like the quick response I got in everything,Customer Service,2023-05-01,8,8,8,8,8,6,1,1,I like the quick response I got in everything,0.8999999761581421,0.8999999761581421,['6_quick_efficient_service_coverage'],['Service Speed and Network Coverage'],1
pilot,,359840063,1,Communication skills are very very poor very hard to ear as well do not explain things properly in proper English company Media also put you on things that you have not asked for even now you saying now to things they're putting you on things,"Automated Phone System,Customer Service",2023-05-01,0,0,0,3,2,0,0,1,Communication skills are very very poor very hard to ear as well do not explain things properly in proper English company Media also put you on things that you have not asked for even now you saying now to things they're putting you on things,-0.800000011920929,0.800000011920929,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,359217207,9,Happy with service,,2023-05-01,10,10,9,9,10,9,0,1,Happy with service,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,359189261,10,"I moved into a property last June and was unable to enjoy the services that company Media provided me at my previous address for over 30 years, due to the previous owner declining the installation as she already had Sky installed. I can only assume that she was not sure how the cable would be run as the property is not directly on the kerb line and had its own drive with the house being set back. I did ask if the service was available before I move and was advised it was not at that time, but was advised that company Media were always expanding their services and I should enquire again in the new year. I enquired again in early May and the Sales operative was extremely helpful and was able to call me back and advise me that she would book a site visit to carry out a survey and was hopeful that I would get the service that I had been missing for the past 10 months. The engineers called and we discussed the route and since then things have been moving along swiftly. Termination box at the end of the property access installed last week, civils works and the running of cable yesterday, and full install into property due next Monday. What's Not to like about that. At all times I have been met with a Positive Can Do attitude and a degree of curtesy that I have found to be lacking from other companies over recent years. WELL DONE company MEDIA.","Brand,Customer Service,General,General Services,Processes/Journeys,Sales,TV,Technician,UK Legacy",2023-05-01,10,10,10,10,10,10,0,1,"I moved into a property last June and was unable to enjoy the services that company Media provided me at my previous address for over 30 years, due to the previous owner declining the installation as she already had Sky installed. I can only assume that she was not sure how the cable would be run as the property is not directly on the kerb line and had its own drive with the house being set back. I did ask if the service was available before I move and was advised it was not at that time, but was advised that company Media were always expanding their services and I should enquire again in the new year. I enquired again in early May and the Sales operative was extremely helpful and was able to call me back and advise me that she would book a site visit to carry out a survey and was hopeful that I would get the service that I had been missing for the past 10 months. The engineers called and we discussed the route and since then things have been moving along swiftly. Termination box at the end of the property access installed last week, civils works and the running of cable yesterday, and full install into property due next Monday. What's Not to like about that. At all times I have been met with a Positive Can Do attitude and a degree of curtesy that I have found to be lacking from other companies over recent years. WELL DONE company MEDIA.",0.30000001192092896,4.800000190734863,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,359291240,0,company media is the worst company I have ever used you cut the phone off with out any notice so we only went bk with your terrible company to keep our phone number witch you promised we would and you even made a mess av that so now you've given us a new number absolutely disgusting,Customer Service,2023-05-01,0,0,0,,0,,0,1,company media is the worst company I have ever used you cut the phone off with out any notice so we only went bk with your terrible company to keep our phone number witch you promised we would and you even made a mess av that so now you've given us a new number absolutely disgusting,-0.800000011920929,0.800000011920929,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,yes,359319468,10,Great service - engineer came out the next day . He was lovely and got me up And running in no time,"Customer Service,Technician",2023-05-01,10,10,10,10,10,8,1,1,Great service - engineer came out the next day . He was lovely and got me up And running in no time,0.8999999761581421,1.7999999523162842,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
pilot,,359440137,10,Because it's too fast,,2023-05-01,10,,10,10,10,10,0,1,Because it's too fast,0.0,0.0,[],[],0
pilot,,359398013,10,The engineer Steve was on time friendly and helpful ðx_x0018_,"Customer Service,General,Technician,UK Legacy",2023-05-01,7,7,7,7,8,10,0,1,The engineer Steve was on time friendly and helpful ðx_x0018_,0.800000011920929,0.800000011920929,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
pilot,,359556907,7,Customer care sounded very nicely but the rule of reading too many things and expecting me to make decision based on that is really odd. Let me use the service before I think of recommendation Please,,2023-05-01,,,,,,,0,1,Customer care sounded very nicely but the rule of reading too many things and expecting me to make decision based on that is really odd. Let me use the service before I think of recommendation Please,-0.6000000238418579,1.2999999523162842,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,,359460936,10,Very polite and well knew his job inside and out,Customer Service,2023-05-01,10,10,10,10,10,10,0,1,Very polite and well knew his job inside and out,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,359462686,10,Quick and efficient and good coverage,"Mobile,Mobile Service",2023-05-01,9,10,10,10,10,10,0,1,Quick and efficient and good coverage,0.8999999761581421,0.8999999761581421,['6_quick_efficient_service_coverage'],['Service Speed and Network Coverage'],1
pilot,,359400655,10,Sales staff was extremely helpful and easy to talk to,Sales,2023-05-01,10,5,10,10,10,10,0,1,Sales staff was extremely helpful and easy to talk to,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,360158522,10,Very helpful staff,"Customer Service,General,Pricing,UK Legacy",2023-05-01,10,8,10,10,10,8,0,1,Very helpful staff,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,360361675,10,Percy explained things clearly and understood from the start what I wanted. there was no hard sell. there was listening and understanding. top marks Percy and thank you,,2023-05-01,10,5,5,10,10,8,0,1,Percy explained things clearly and understood from the start what I wanted. there was no hard sell. there was listening and understanding. top marks Percy and thank you,0.699999988079071,2.9000000953674316,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
